Eurozone Manufacturing Purchasing Managers Index (PMI),03 Aug 2009,46.3
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Aug 2009,47.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2009,48.2
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2009,49
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2009,49.3
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Oct 2009,50.7
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2009,50.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2009,51
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2009,51.2
Eurozone Manufacturing Purchasing Managers Index (PMI),16 Dec 2009,51.6
Eurozone Manufacturing Purchasing Managers Index (PMI),04 Jan 2010,53.6
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Jan 2010,52
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2010,52.4
Eurozone Manufacturing Purchasing Managers Index (PMI),19 Feb 2010,54.1
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2010,54.2
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Mar 2010,56.3
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2010,56.6
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Apr 2010,57.5
Eurozone Manufacturing Purchasing Managers Index (PMI),03 May 2010,57.6
Eurozone Manufacturing Purchasing Managers Index (PMI),21 May 2010,55.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2010,55.8
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2010,55.6
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2010,55.6
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Jul 2010,56.5
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Aug 2010,56.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Aug 2010,55
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2010,55.1
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2010,53.6
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2010,53.7
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Oct 2010,54.1
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2010,54.6
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2010,55.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2010,55.3
Eurozone Manufacturing Purchasing Managers Index (PMI),16 Dec 2010,56.8
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Jan 2011,57.1
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2011,56.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2011,57.3
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Feb 2011,59
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2011,59
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Mar 2011,57.7
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2011,57.5
Eurozone Manufacturing Purchasing Managers Index (PMI),19 Apr 2011,57.7
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2011,58
Eurozone Manufacturing Purchasing Managers Index (PMI),23 May 2011,54.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2011,54.6
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2011,52
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2011,52
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Jul 2011,50.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2011,50.4
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Aug 2011,49.7
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2011,49
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Sep 2011,48.4
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Oct 2011,48.5
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2011,47.3
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2011,47.1
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2011,46.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2011,46.4
Eurozone Manufacturing Purchasing Managers Index (PMI),15 Dec 2011,46.9
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2012,46.9
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2012,48.7
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2012,48.8
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Feb 2012,49
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2012,49
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Mar 2012,47.7
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Apr 2012,47.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Apr 2012,46
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2012,45.9
Eurozone Manufacturing Purchasing Managers Index (PMI),24 May 2012,45
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2012,45.1
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Jun 2012,44.8
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jul 2012,45.1
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2012,44.1
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2012,44
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Aug 2012,45.3
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Sep 2012,45.1
Eurozone Manufacturing Purchasing Managers Index (PMI),20 Sep 2012,46
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2012,46.1
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2012,45.3
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2012,45.4
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Nov 2012,46.2
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Dec 2012,46.2
Eurozone Manufacturing Purchasing Managers Index (PMI),14 Dec 2012,46.3
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2013,46.1
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2013,47.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2013,47.9
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Feb 2013,47.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2013,47.9
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Mar 2013,46.6
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Apr 2013,46.8
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Apr 2013,46.5
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2013,46.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 May 2013,47.8
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Jun 2013,48.3
Eurozone Manufacturing Purchasing Managers Index (PMI),20 Jun 2013,48.7
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2013,48.8
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2013,50.1
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2013,50.3
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Aug 2013,51.3
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Sep 2013,51.4
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2013,51.1
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2013,51.1
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2013,51.3
Eurozone Manufacturing Purchasing Managers Index (PMI),04 Nov 2013,51.3
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Nov 2013,51.5
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Dec 2013,51.6
Eurozone Manufacturing Purchasing Managers Index (PMI),16 Dec 2013,52.7
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2014,52.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jan 2014,53.9
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Feb 2014,54
Eurozone Manufacturing Purchasing Managers Index (PMI),20 Feb 2014,53
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Mar 2014,53.2
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Mar 2014,53
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2014,53
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Apr 2014,53.3
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2014,53.4
Eurozone Manufacturing Purchasing Managers Index (PMI),22 May 2014,52.5
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jun 2014,52.2
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2014,51.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2014,51.8
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2014,51.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2014,51.8
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Aug 2014,50.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2014,50.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2014,50.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2014,50.3
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Oct 2014,50.7
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Nov 2014,50.6
Eurozone Manufacturing Purchasing Managers Index (PMI),20 Nov 2014,50.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2014,50.1
Eurozone Manufacturing Purchasing Managers Index (PMI),16 Dec 2014,50.8
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2015,50.6
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jan 2015,51
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Feb 2015,51
Eurozone Manufacturing Purchasing Managers Index (PMI),20 Feb 2015,51.1
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Mar 2015,51
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Mar 2015,51.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2015,52.2
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Apr 2015,51.9
Eurozone Manufacturing Purchasing Managers Index (PMI),04 May 2015,52
Eurozone Manufacturing Purchasing Managers Index (PMI),21 May 2015,52.3
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2015,52.2
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2015,52.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2015,52.5
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2015,52.2
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Aug 2015,52.4
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Aug 2015,52.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2015,52.3
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2015,52
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2015,52
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Oct 2015,52
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2015,52.3
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2015,52.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2015,52.8
Eurozone Manufacturing Purchasing Managers Index (PMI),16 Dec 2015,53.1
Eurozone Manufacturing Purchasing Managers Index (PMI),04 Jan 2016,53.2
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Jan 2016,52.3
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2016,52.3
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Feb 2016,51
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2016,51.2
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Mar 2016,51.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2016,51.6
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Apr 2016,51.5
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2016,51.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 May 2016,51.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2016,51.5
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2016,52.6
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2016,52.8
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Jul 2016,51.9
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2016,52
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Aug 2016,51.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2016,51.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2016,52.6
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Oct 2016,52.6
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2016,53.3
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2016,53.5
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2016,53.7
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2016,53.7
Eurozone Manufacturing Purchasing Managers Index (PMI),15 Dec 2016,54.9
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2017,54.9
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2017,55.1
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2017,55.2
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Feb 2017,55.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2017,55.4
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Mar 2017,56.2
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Apr 2017,56.2
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Apr 2017,56.8
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2017,56.7
Eurozone Manufacturing Purchasing Managers Index (PMI),23 May 2017,57
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2017,57
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2017,57.3
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Jul 2017,57.4
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2017,56.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2017,56.6
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Aug 2017,57.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Sep 2017,57.4
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Sep 2017,58.2
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Oct 2017,58.1
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2017,58.6
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2017,58.5
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2017,60
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Dec 2017,60.1
Eurozone Manufacturing Purchasing Managers Index (PMI),14 Dec 2017,60.6
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2018,60.6
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2018,59.6
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2018,59.6
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Feb 2018,58.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2018,58.6
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Mar 2018,56.6
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Apr 2018,56.6
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Apr 2018,56
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2018,56.2
Eurozone Manufacturing Purchasing Managers Index (PMI),23 May 2018,55.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2018,55.5
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Jun 2018,55
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jul 2018,54.9
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2018,55.1
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2018,55.1
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Aug 2018,54.6
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Sep 2018,54.6
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Sep 2018,53.3
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2018,53.2
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2018,52.1
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Nov 2018,52
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Nov 2018,51.5
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Dec 2018,51.8
Eurozone Manufacturing Purchasing Managers Index (PMI),14 Dec 2018,51.4
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2019,51.4
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2019,50.5
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Feb 2019,50.5
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Feb 2019,49.2
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Mar 2019,49.3
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Mar 2019,47.6
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2019,47.5
Eurozone Manufacturing Purchasing Managers Index (PMI),18 Apr 2019,47.8
Eurozone Manufacturing Purchasing Managers Index (PMI),02 May 2019,47.9
Eurozone Manufacturing Purchasing Managers Index (PMI),23 May 2019,47.7
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Jun 2019,47.7
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Jun 2019,47.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2019,47.6
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jul 2019,46.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Aug 2019,46.5
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Aug 2019,47
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Sep 2019,47
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Sep 2019,47
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Oct 2019,45.7
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Oct 2019,45.7
Eurozone Manufacturing Purchasing Managers Index (PMI),04 Nov 2019,45.9
Eurozone Manufacturing Purchasing Managers Index (PMI),22 Nov 2019,46.6
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Dec 2019,46.9
Eurozone Manufacturing Purchasing Managers Index (PMI),16 Dec 2019,45.9
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Jan 2020,46.3
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Jan 2020,46.3
Eurozone Manufacturing Purchasing Managers Index (PMI),03 Feb 2020,47.9
Eurozone Manufacturing Purchasing Managers Index (PMI),21 Feb 2020,47.9
Eurozone Manufacturing Purchasing Managers Index (PMI),02 Mar 2020,49.2
Eurozone Manufacturing Purchasing Managers Index (PMI),24 Mar 2020,44.8
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Apr 2020,44.5
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Apr 2020,44.5
Eurozone Manufacturing Purchasing Managers Index (PMI),04 May 2020,33.4
Eurozone Manufacturing Purchasing Managers Index (PMI),21 May 2020,33.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jun 2020,39.4
Eurozone Manufacturing Purchasing Managers Index (PMI),23 Jun 2020,39.4
Eurozone Manufacturing Purchasing Managers Index (PMI),01 Jul 2020,47.4
France Manufacturing Purchasing Managers Index (PMI),21 Aug 2008,45.8
France Manufacturing Purchasing Managers Index (PMI),23 Sep 2008,43
France Manufacturing Purchasing Managers Index (PMI),24 Oct 2008,40.6
France Manufacturing Purchasing Managers Index (PMI),21 Nov 2008,37.3
France Manufacturing Purchasing Managers Index (PMI),16 Dec 2008,34.9
France Manufacturing Purchasing Managers Index (PMI),23 Jan 2009,37.9
France Manufacturing Purchasing Managers Index (PMI),20 Feb 2009,34.8
France Manufacturing Purchasing Managers Index (PMI),24 Mar 2009,36.5
France Manufacturing Purchasing Managers Index (PMI),23 Apr 2009,40.1
France Manufacturing Purchasing Managers Index (PMI),21 May 2009,43.3
France Manufacturing Purchasing Managers Index (PMI),23 Jun 2009,45.5
France Manufacturing Purchasing Managers Index (PMI),01 Jul 2009,45.9
France Manufacturing Purchasing Managers Index (PMI),24 Jul 2009,48.1
France Manufacturing Purchasing Managers Index (PMI),21 Aug 2009,50.8
France Manufacturing Purchasing Managers Index (PMI),23 Sep 2009,52.5
France Manufacturing Purchasing Managers Index (PMI),01 Oct 2009,53
France Manufacturing Purchasing Managers Index (PMI),23 Oct 2009,55.6
France Manufacturing Purchasing Managers Index (PMI),23 Nov 2009,54.2
France Manufacturing Purchasing Managers Index (PMI),01 Dec 2009,54.4
France Manufacturing Purchasing Managers Index (PMI),16 Dec 2009,54.7
France Manufacturing Purchasing Managers Index (PMI),21 Jan 2010,55.4
France Manufacturing Purchasing Managers Index (PMI),19 Feb 2010,54.9
France Manufacturing Purchasing Managers Index (PMI),24 Mar 2010,56.5
France Manufacturing Purchasing Managers Index (PMI),22 Apr 2010,56.7
France Manufacturing Purchasing Managers Index (PMI),03 May 2010,56.6
France Manufacturing Purchasing Managers Index (PMI),21 May 2010,56.2
France Manufacturing Purchasing Managers Index (PMI),01 Jun 2010,55.8
France Manufacturing Purchasing Managers Index (PMI),23 Jun 2010,54.8
France Manufacturing Purchasing Managers Index (PMI),22 Jul 2010,53.9
France Manufacturing Purchasing Managers Index (PMI),23 Aug 2010,55.1
France Manufacturing Purchasing Managers Index (PMI),23 Sep 2010,56
France Manufacturing Purchasing Managers Index (PMI),21 Oct 2010,55.2
France Manufacturing Purchasing Managers Index (PMI),23 Nov 2010,57.9
France Manufacturing Purchasing Managers Index (PMI),16 Dec 2010,57.2
France Manufacturing Purchasing Managers Index (PMI),24 Jan 2011,54.3
France Manufacturing Purchasing Managers Index (PMI),01 Feb 2011,54.9
France Manufacturing Purchasing Managers Index (PMI),21 Feb 2011,55.7
France Manufacturing Purchasing Managers Index (PMI),24 Mar 2011,55.4
France Manufacturing Purchasing Managers Index (PMI),19 Apr 2011,56.9
France Manufacturing Purchasing Managers Index (PMI),02 May 2011,57.5
France Manufacturing Purchasing Managers Index (PMI),23 May 2011,55
France Manufacturing Purchasing Managers Index (PMI),01 Jun 2011,54.9
France Manufacturing Purchasing Managers Index (PMI),23 Jun 2011,52.5
France Manufacturing Purchasing Managers Index (PMI),21 Jul 2011,50.1
France Manufacturing Purchasing Managers Index (PMI),01 Aug 2011,50.5
France Manufacturing Purchasing Managers Index (PMI),23 Aug 2011,49.3
France Manufacturing Purchasing Managers Index (PMI),01 Sep 2011,49.1
France Manufacturing Purchasing Managers Index (PMI),22 Sep 2011,47.3
France Manufacturing Purchasing Managers Index (PMI),03 Oct 2011,48.2
France Manufacturing Purchasing Managers Index (PMI),24 Oct 2011,49
France Manufacturing Purchasing Managers Index (PMI),02 Nov 2011,48.5
France Manufacturing Purchasing Managers Index (PMI),23 Nov 2011,47.6
France Manufacturing Purchasing Managers Index (PMI),01 Dec 2011,47.3
France Manufacturing Purchasing Managers Index (PMI),15 Dec 2011,48.7
France Manufacturing Purchasing Managers Index (PMI),02 Jan 2012,48.9
France Manufacturing Purchasing Managers Index (PMI),24 Jan 2012,48.5
France Manufacturing Purchasing Managers Index (PMI),01 Feb 2012,48.5
France Manufacturing Purchasing Managers Index (PMI),22 Feb 2012,50.2
France Manufacturing Purchasing Managers Index (PMI),01 Mar 2012,50
France Manufacturing Purchasing Managers Index (PMI),22 Mar 2012,47.6
France Manufacturing Purchasing Managers Index (PMI),02 Apr 2012,46.7
France Manufacturing Purchasing Managers Index (PMI),23 Apr 2012,47.3
France Manufacturing Purchasing Managers Index (PMI),02 May 2012,46.9
France Manufacturing Purchasing Managers Index (PMI),24 May 2012,44.4
France Manufacturing Purchasing Managers Index (PMI),01 Jun 2012,44.7
France Manufacturing Purchasing Managers Index (PMI),21 Jun 2012,45.3
France Manufacturing Purchasing Managers Index (PMI),02 Jul 2012,45.2
France Manufacturing Purchasing Managers Index (PMI),24 Jul 2012,43.6
France Manufacturing Purchasing Managers Index (PMI),01 Aug 2012,43.4
France Manufacturing Purchasing Managers Index (PMI),23 Aug 2012,46.2
France Manufacturing Purchasing Managers Index (PMI),03 Sep 2012,46
France Manufacturing Purchasing Managers Index (PMI),20 Sep 2012,42.6
France Manufacturing Purchasing Managers Index (PMI),01 Oct 2012,42.7
France Manufacturing Purchasing Managers Index (PMI),24 Oct 2012,43.5
France Manufacturing Purchasing Managers Index (PMI),02 Nov 2012,43.7
France Manufacturing Purchasing Managers Index (PMI),22 Nov 2012,44.7
France Manufacturing Purchasing Managers Index (PMI),03 Dec 2012,44.5
France Manufacturing Purchasing Managers Index (PMI),14 Dec 2012,44.6
France Manufacturing Purchasing Managers Index (PMI),02 Jan 2013,44.6
France Manufacturing Purchasing Managers Index (PMI),24 Jan 2013,42.9
France Manufacturing Purchasing Managers Index (PMI),01 Feb 2013,42.9
France Manufacturing Purchasing Managers Index (PMI),21 Feb 2013,43.6
France Manufacturing Purchasing Managers Index (PMI),01 Mar 2013,43.9
France Manufacturing Purchasing Managers Index (PMI),21 Mar 2013,43.9
France Manufacturing Purchasing Managers Index (PMI),02 Apr 2013,44
France Manufacturing Purchasing Managers Index (PMI),23 Apr 2013,44.4
France Manufacturing Purchasing Managers Index (PMI),02 May 2013,44.4
France Manufacturing Purchasing Managers Index (PMI),23 May 2013,45.5
France Manufacturing Purchasing Managers Index (PMI),03 Jun 2013,46.4
France Manufacturing Purchasing Managers Index (PMI),20 Jun 2013,48.3
France Manufacturing Purchasing Managers Index (PMI),01 Jul 2013,48.4
France Manufacturing Purchasing Managers Index (PMI),24 Jul 2013,49.8
France Manufacturing Purchasing Managers Index (PMI),01 Aug 2013,49.7
France Manufacturing Purchasing Managers Index (PMI),22 Aug 2013,49.7
France Manufacturing Purchasing Managers Index (PMI),02 Sep 2013,49.7
France Manufacturing Purchasing Managers Index (PMI),23 Sep 2013,49.5
France Manufacturing Purchasing Managers Index (PMI),01 Oct 2013,49.8
France Manufacturing Purchasing Managers Index (PMI),24 Oct 2013,49.4
France Manufacturing Purchasing Managers Index (PMI),04 Nov 2013,49.1
France Manufacturing Purchasing Managers Index (PMI),21 Nov 2013,47.8
France Manufacturing Purchasing Managers Index (PMI),02 Dec 2013,48.4
France Manufacturing Purchasing Managers Index (PMI),16 Dec 2013,47.1
France Manufacturing Purchasing Managers Index (PMI),02 Jan 2014,47
France Manufacturing Purchasing Managers Index (PMI),23 Jan 2014,48.8
France Manufacturing Purchasing Managers Index (PMI),03 Feb 2014,49.3
France Manufacturing Purchasing Managers Index (PMI),20 Feb 2014,48.5
France Manufacturing Purchasing Managers Index (PMI),03 Mar 2014,49.7
France Manufacturing Purchasing Managers Index (PMI),24 Mar 2014,51.9
France Manufacturing Purchasing Managers Index (PMI),01 Apr 2014,52.1
France Manufacturing Purchasing Managers Index (PMI),23 Apr 2014,50.9
France Manufacturing Purchasing Managers Index (PMI),02 May 2014,51.2
